date,time,temperature_F,humidity_%,pressure_in,condition
4/2/2024,5:30 AM,73 °F,100%,29.84 in,Fair
4/2/2024,6:00 AM,73 °F,100%,29.84 in,Fair
4/2/2024,6:30 AM,73 °F,94%,29.84 in,Fair
4/2/2024,7:00 AM,73 °F,94%,29.84 in,Fair
4/2/2024,7:30 AM,75 °F,94%,29.87 in,Fair
4/2/2024,8:00 AM,79 °F,94%,29.87 in,Fair
4/2/2024,8:30 AM,81 °F,89%,29.87 in,Fair
4/2/2024,9:00 AM,82 °F,89%,29.90 in,Fair
4/2/2024,9:30 AM,84 °F,79%,29.90 in,Fair
4/2/2024,10:00 AM,86 °F,79%,29.90 in,Fair
4/2/2024,10:30 AM,88 °F,75%,29.87 in,Fair
4/2/2024,11:00 AM,91 °F,66%,29.87 in,Fair
4/2/2024,11:30 AM,91 °F,66%,29.87 in,Fair
4/2/2024,12:00 PM,93 °F,59%,29.84 in,Fair
4/2/2024,12:30 PM,93 °F,59%,29.81 in,Fair
4/2/2024,1:00 PM,95 °F,53%,29.81 in,Partly Cloudy
4/2/2024,1:30 PM,93 °F,56%,29.79 in,Partly Cloudy
4/2/2024,2:00 PM,91 °F,59%,29.79 in,Partly Cloudy
4/2/2024,2:30 PM,93 °F,59%,29.76 in,Partly Cloudy
4/2/2024,3:00 PM,91 °F,63%,29.76 in,Fair
4/2/2024,3:30 PM,91 °F,59%,29.76 in,Fair
4/2/2024,4:00 PM,90 °F,62%,29.76 in,Fair
4/2/2024,4:30 PM,90 °F,62%,29.76 in,Fair
4/2/2024,5:00 PM,88 °F,66%,29.76 in,Fair
4/2/2024,5:30 PM,86 °F,70%,29.79 in,Fair
4/2/2024,6:00 PM,86 °F,70%,29.79 in,Fair
4/2/2024,6:30 PM,84 °F,74%,29.81 in,Fair
4/2/2024,7:00 PM,82 °F,79%,29.81 in,Fair
4/2/2024,7:30 PM,81 °F,84%,29.81 in,Fair
4/2/2024,8:00 PM,81 °F,84%,29.84 in,Fair
4/2/2024,8:30 PM,81 °F,84%,29.84 in,Fair
4/2/2024,9:00 PM,81 °F,84%,29.87 in,Fair
4/2/2024,9:30 PM,79 °F,89%,29.87 in,Fair
4/2/2024,10:00 PM,77 °F,89%,29.87 in,Partly Cloudy
4/2/2024,10:30 PM,77 °F,89%,29.87 in,Partly Cloudy
4/2/2024,11:00 PM,77 °F,89%,29.87 in,Partly Cloudy
4/2/2024,11:30 PM,75 °F,94%,29.87 in,Fair
5/2/2024,12:00 AM,75 °F,94%,29.87 in,Fair
5/2/2024,12:30 AM,75 °F,94%,29.87 in,Fair
5/2/2024,1:00 AM,75 °F,94%,29.87 in,Fair
5/2/2024,1:30 AM,75 °F,94%,29.84 in,Partly Cloudy
5/2/2024,2:00 AM,75 °F,94%,29.84 in,Partly Cloudy
5/2/2024,2:30 AM,75 °F,94%,29.84 in,Fair
5/2/2024,3:00 AM,75 °F,94%,29.81 in,Fair
5/2/2024,3:30 AM,73 °F,100%,29.81 in,Fair
5/2/2024,4:00 AM,73 °F,94%,29.81 in,Fair
5/2/2024,4:30 AM,73 °F,94%,29.81 in,Fair
5/2/2024,5:00 AM,73 °F,94%,29.81 in,Fair
5/2/2024,5:30 AM,72 °F,100%,29.81 in,Fair
5/2/2024,6:00 AM,72 °F,100%,29.81 in,Fair
5/2/2024,6:30 AM,72 °F,100%,29.84 in,Fair
5/2/2024,7:00 AM,72 °F,100%,29.84 in,Fair
5/2/2024,7:30 AM,73 °F,100%,29.87 in,Fair
5/2/2024,8:00 AM,75 °F,100%,29.87 in,Fair
5/2/2024,8:30 AM,79 °F,94%,29.87 in,Fair
5/2/2024,9:00 AM,82 °F,89%,29.90 in,Fair
5/2/2024,9:30 AM,82 °F,84%,29.90 in,Fair
5/2/2024,10:00 AM,84 °F,84%,29.90 in,Partly Cloudy
5/2/2024,10:30 AM,88 °F,75%,29.87 in,Partly Cloudy
5/2/2024,11:00 AM,86 °F,74%,29.87 in,Fair
5/2/2024,11:30 AM,91 °F,71%,29.84 in,Fair
5/2/2024,12:00 PM,90 °F,66%,29.84 in,Partly Cloudy
5/2/2024,12:30 PM,88 °F,70%,29.84 in,Partly Cloudy
5/2/2024,1:00 PM,91 °F,63%,29.81 in,Partly Cloudy
5/2/2024,1:30 PM,91 °F,59%,29.81 in,Partly Cloudy
5/2/2024,2:00 PM,93 °F,52%,29.79 in,Fair
5/2/2024,2:30 PM,93 °F,52%,29.79 in,Fair
5/2/2024,3:00 PM,91 °F,52%,29.76 in,Fair
5/2/2024,3:30 PM,91 °F,52%,29.76 in,Fair
5/2/2024,4:00 PM,91 °F,52%,29.76 in,Fair
5/2/2024,4:30 PM,91 °F,52%,29.76 in,Fair
5/2/2024,5:00 PM,90 °F,55%,29.76 in,Fair
5/2/2024,5:30 PM,88 °F,62%,29.79 in,Fair
5/2/2024,6:00 PM,88 °F,62%,29.79 in,Fair
5/2/2024,6:30 PM,86 °F,66%,29.79 in,Fair
5/2/2024,7:00 PM,84 °F,66%,29.81 in,Fair
5/2/2024,7:30 PM,82 °F,74%,29.81 in,Fair
5/2/2024,8:00 PM,81 °F,79%,29.84 in,Fair
5/2/2024,8:30 PM,79 °F,83%,29.84 in,Fair
5/2/2024,9:00 PM,79 °F,83%,29.84 in,Fair
5/2/2024,9:30 PM,77 °F,89%,29.87 in,Fair
5/2/2024,10:00 PM,77 °F,94%,29.87 in,Fair
5/2/2024,10:30 PM,79 °F,89%,29.87 in,Fair
5/2/2024,11:00 PM,77 °F,89%,29.87 in,Fair
5/2/2024,11:30 PM,75 °F,94%,29.87 in,Fair
6/2/2024,12:00 AM,75 °F,94%,29.87 in,Fair
6/2/2024,12:30 AM,75 °F,94%,29.87 in,Fair
6/2/2024,1:00 AM,75 °F,94%,29.84 in,Fair
6/2/2024,1:30 AM,75 °F,94%,29.84 in,Fair
6/2/2024,2:00 AM,73 °F,100%,29.84 in,Fair
6/2/2024,2:30 AM,73 °F,100%,29.84 in,Fair
6/2/2024,3:00 AM,73 °F,94%,29.81 in,Fair
6/2/2024,3:30 AM,73 °F,94%,29.81 in,Fair
6/2/2024,4:00 AM,73 °F,94%,29.81 in,Fair
6/2/2024,4:30 AM,73 °F,94%,29.81 in,Fair
6/2/2024,5:00 AM,73 °F,94%,29.81 in,Fair
6/2/2024,5:30 AM,73 °F,94%,29.84 in,Fair
6/2/2024,6:00 AM,73 °F,94%,29.84 in,Fair
6/2/2024,6:30 AM,73 °F,94%,29.84 in,Fair
6/2/2024,7:00 AM,72 °F,100%,29.87 in,Fair
6/2/2024,7:30 AM,73 °F,100%,29.87 in,Fair
6/2/2024,8:00 AM,75 °F,94%,29.87 in,Fair
6/2/2024,8:30 AM,75 °F,100%,29.90 in,Fair
6/2/2024,9:00 AM,79 °F,94%,29.90 in,Fair
6/2/2024,9:30 AM,81 °F,89%,29.90 in,Fair
6/2/2024,10:00 AM,84 °F,84%,29.90 in,Fair
6/2/2024,10:30 AM,86 °F,79%,29.90 in,Fair
6/2/2024,11:00 AM,86 °F,79%,29.90 in,Fair
6/2/2024,11:30 AM,90 °F,70%,29.87 in,Fair
6/2/2024,12:00 PM,90 °F,70%,29.84 in,Partly Cloudy
6/2/2024,12:30 PM,90 °F,66%,29.84 in,Partly Cloudy
6/2/2024,1:00 PM,91 °F,63%,29.81 in,Partly Cloudy
6/2/2024,1:30 PM,93 °F,56%,29.81 in,Partly Cloudy
6/2/2024,2:00 PM,91 °F,59%,29.79 in,Partly Cloudy
6/2/2024,2:30 PM,91 °F,59%,29.79 in,Partly Cloudy
6/2/2024,3:00 PM,91 °F,59%,29.76 in,Partly Cloudy
6/2/2024,3:30 PM,91 °F,59%,29.76 in,Partly Cloudy
6/2/2024,4:00 PM,91 °F,59%,29.76 in,Partly Cloudy
6/2/2024,4:30 PM,90 °F,59%,29.76 in,Partly Cloudy
6/2/2024,5:00 PM,88 °F,62%,29.76 in,Partly Cloudy
6/2/2024,5:30 PM,88 °F,66%,29.76 in,Partly Cloudy
6/2/2024,6:00 PM,86 °F,70%,29.76 in,Fair
6/2/2024,6:30 PM,84 °F,74%,29.76 in,Fair
6/2/2024,7:00 PM,84 °F,70%,29.79 in,Fair
6/2/2024,7:30 PM,82 °F,74%,29.79 in,Fair
6/2/2024,8:00 PM,82 °F,74%,29.81 in,Fair
6/2/2024,8:30 PM,81 °F,84%,29.81 in,Fair
6/2/2024,9:00 PM,81 °F,79%,29.81 in,Fair
6/2/2024,9:30 PM,79 °F,83%,29.84 in,Fair
6/2/2024,10:00 PM,77 °F,89%,29.84 in,Fair
6/2/2024,10:30 PM,77 °F,89%,29.84 in,Fair
6/2/2024,11:00 PM,77 °F,89%,29.84 in,Fair
6/2/2024,11:30 PM,75 °F,94%,29.84 in,Fair
7/2/2024,12:00 AM,75 °F,94%,29.84 in,Fair
7/2/2024,12:30 AM,75 °F,94%,29.84 in,Fair
7/2/2024,1:00 AM,75 °F,94%,29.84 in,Fair
7/2/2024,1:30 AM,75 °F,94%,29.81 in,Fair
7/2/2024,2:00 AM,75 °F,94%,29.81 in,Fair
7/2/2024,2:30 AM,75 °F,94%,29.81 in,Fair
7/2/2024,3:00 AM,73 °F,100%,29.81 in,Fair
7/2/2024,3:30 AM,73 °F,100%,29.79 in,Fair
7/2/2024,4:00 AM,73 °F,100%,29.79 in,Fair
7/2/2024,4:30 AM,73 °F,100%,29.79 in,Fair
7/2/2024,5:00 AM,75 °F,94%,29.79 in,Partly Cloudy
7/2/2024,5:30 AM,75 °F,94%,29.79 in,Partly Cloudy
7/2/2024,6:00 AM,73 °F,100%,29.79 in,Fair
7/2/2024,6:30 AM,73 °F,94%,29.81 in,Fair
7/2/2024,7:00 AM,73 °F,94%,29.81 in,Fair
7/2/2024,7:30 AM,75 °F,94%,29.84 in,Fair
7/2/2024,8:00 AM,79 °F,94%,29.84 in,Fair
7/2/2024,8:30 AM,81 °F,94%,29.84 in,Fair
7/2/2024,9:00 AM,84 °F,84%,29.87 in,Fair
7/2/2024,9:30 AM,86 °F,79%,29.87 in,Partly Cloudy
7/2/2024,10:00 AM,86 °F,79%,29.87 in,Partly Cloudy
7/2/2024,10:30 AM,90 °F,70%,29.84 in,Partly Cloudy
7/2/2024,11:00 AM,90 °F,70%,29.84 in,Partly Cloudy
7/2/2024,11:30 AM,91 °F,63%,29.81 in,Partly Cloudy
7/2/2024,12:00 PM,93 °F,56%,29.81 in,Partly Cloudy
7/2/2024,12:30 PM,93 °F,52%,29.79 in,Partly Cloudy
7/2/2024,1:00 PM,93 °F,52%,29.79 in,Partly Cloudy
7/2/2024,1:30 PM,93 °F,49%,29.76 in,Partly Cloudy
7/2/2024,2:00 PM,90 °F,59%,29.76 in,Partly Cloudy
7/2/2024,2:30 PM,91 °F,55%,29.73 in,Partly Cloudy
7/2/2024,3:00 PM,91 °F,55%,29.73 in,Partly Cloudy
7/2/2024,3:30 PM,90 °F,59%,29.73 in,Partly Cloudy
7/2/2024,4:00 PM,88 °F,62%,29.73 in,Partly Cloudy
7/2/2024,4:30 PM,90 °F,59%,29.73 in,Fair
7/2/2024,5:00 PM,88 °F,62%,29.73 in,Fair
7/2/2024,5:30 PM,86 °F,66%,29.73 in,Fair
7/2/2024,6:00 PM,84 °F,70%,29.73 in,Fair
7/2/2024,6:30 PM,84 °F,74%,29.76 in,Fair
7/2/2024,7:00 PM,82 °F,79%,29.76 in,Fair
7/2/2024,7:30 PM,82 °F,79%,29.76 in,Fair
7/2/2024,8:00 PM,81 °F,84%,29.76 in,Fair
7/2/2024,8:30 PM,81 °F,84%,29.79 in,Fair
7/2/2024,9:00 PM,79 °F,89%,29.79 in,Fair
7/2/2024,9:30 PM,81 °F,84%,29.81 in,Fair
7/2/2024,10:00 PM,79 °F,89%,29.81 in,Fair
7/2/2024,10:30 PM,79 °F,89%,29.81 in,Fair
7/2/2024,11:00 PM,79 °F,89%,29.81 in,Fair
7/2/2024,11:30 PM,77 °F,89%,29.81 in,Fair
8/2/2024,12:00 AM,75 °F,94%,29.81 in,Fair
8/2/2024,12:30 AM,75 °F,94%,29.79 in,Fair
8/2/2024,1:00 AM,75 °F,94%,29.79 in,Fair
8/2/2024,1:30 AM,75 °F,94%,29.79 in,Fair
8/2/2024,2:00 AM,75 °F,94%,29.76 in,Fair
8/2/2024,2:30 AM,75 °F,94%,29.76 in,Fair
8/2/2024,3:00 AM,73 °F,100%,29.76 in,Fair
8/2/2024,3:30 AM,73 °F,100%,29.76 in,Fair
8/2/2024,4:00 AM,73 °F,94%,29.73 in,Fair
8/2/2024,4:30 AM,73 °F,94%,29.76 in,Fair
8/2/2024,5:00 AM,73 °F,94%,29.76 in,Fair
8/2/2024,5:30 AM,73 °F,94%,29.76 in,Fair
8/2/2024,6:00 AM,73 °F,94%,29.76 in,Fair
8/2/2024,6:30 AM,73 °F,94%,29.76 in,Fair
8/2/2024,7:00 AM,73 °F,94%,29.79 in,Fair
8/2/2024,7:30 AM,75 °F,94%,29.79 in,Fair
8/2/2024,8:00 AM,77 °F,94%,29.79 in,Fair
8/2/2024,8:30 AM,82 °F,89%,29.81 in,Fair
8/2/2024,9:00 AM,84 °F,84%,29.81 in,Fair
8/2/2024,9:30 AM,86 °F,84%,29.84 in,Fair
8/2/2024,10:00 AM,88 °F,75%,29.81 in,Fair
8/2/2024,10:30 AM,90 °F,70%,29.81 in,Fair
8/2/2024,11:00 AM,91 °F,66%,29.81 in,Fair
8/2/2024,11:30 AM,91 °F,63%,29.79 in,Fair
8/2/2024,12:00 PM,93 °F,56%,29.79 in,Fair
8/2/2024,12:30 PM,93 °F,56%,29.79 in,Fair
8/2/2024,1:00 PM,93 °F,52%,29.76 in,Fair
8/2/2024,1:30 PM,95 °F,49%,29.73 in,Fair
8/2/2024,2:00 PM,93 °F,52%,29.73 in,Fair
8/2/2024,2:30 PM,93 °F,52%,29.70 in,Fair
8/2/2024,3:00 PM,93 °F,56%,29.70 in,Fair
8/2/2024,3:30 PM,91 °F,59%,29.70 in,Fair
8/2/2024,4:00 PM,91 °F,59%,29.70 in,Fair
8/2/2024,4:30 PM,90 °F,62%,29.70 in,Fair
8/2/2024,5:00 PM,90 °F,59%,29.70 in,Fair
8/2/2024,5:30 PM,88 °F,62%,29.70 in,Fair
8/2/2024,6:00 PM,86 °F,66%,29.73 in,Fair
8/2/2024,6:30 PM,84 °F,70%,29.73 in,Fair
8/2/2024,7:00 PM,84 °F,74%,29.73 in,Fair
8/2/2024,7:30 PM,82 °F,79%,29.76 in,Fair
8/2/2024,8:00 PM,81 °F,84%,29.76 in,Fair
8/2/2024,8:30 PM,81 °F,84%,29.79 in,Fair
8/2/2024,9:00 PM,81 °F,84%,29.79 in,Fair
8/2/2024,9:30 PM,81 °F,84%,29.79 in,Fair
8/2/2024,10:00 PM,79 °F,89%,29.81 in,Fair
8/2/2024,10:30 PM,79 °F,89%,29.81 in,Fair
8/2/2024,11:00 PM,77 °F,94%,29.81 in,Fair
8/2/2024,11:30 PM,77 °F,89%,29.81 in,Fair
9/2/2024,12:00 AM,77 °F,89%,29.81 in,Fair
9/2/2024,12:30 AM,75 °F,94%,29.81 in,Fair
9/2/2024,1:00 AM,75 °F,94%,29.79 in,Fair
9/2/2024,1:30 AM,75 °F,94%,29.79 in,Fair
9/2/2024,2:00 AM,75 °F,94%,29.79 in,Fair
9/2/2024,2:30 AM,75 °F,94%,29.76 in,Fair
9/2/2024,3:00 AM,73 °F,100%,29.76 in,Fair
9/2/2024,3:30 AM,73 °F,100%,29.76 in,Fair
9/2/2024,4:00 AM,73 °F,100%,29.76 in,Fair
9/2/2024,4:30 AM,73 °F,94%,29.76 in,Fair
9/2/2024,5:00 AM,73 °F,94%,29.76 in,Fair
9/2/2024,5:30 AM,73 °F,94%,29.76 in,Fair
9/2/2024,6:00 AM,73 °F,94%,29.79 in,Fair
9/2/2024,6:30 AM,73 °F,94%,29.79 in,Fair
9/2/2024,7:00 AM,73 °F,94%,29.79 in,Fair
9/2/2024,7:30 AM,75 °F,94%,29.81 in,Fair
9/2/2024,8:00 AM,77 °F,94%,29.81 in,Fair
9/2/2024,8:30 AM,81 °F,94%,29.84 in,Fair
9/2/2024,9:00 AM,84 °F,84%,29.84 in,Fair
9/2/2024,9:30 AM,84 °F,84%,29.84 in,Fair
9/2/2024,10:00 AM,86 °F,79%,29.84 in,Partly Cloudy
9/2/2024,10:30 AM,88 °F,75%,29.84 in,Partly Cloudy
9/2/2024,11:00 AM,88 °F,70%,29.84 in,Partly Cloudy
9/2/2024,11:30 AM,90 °F,66%,29.84 in,Partly Cloudy
9/2/2024,12:00 PM,90 °F,66%,29.84 in,Partly Cloudy
9/2/2024,12:30 PM,91 °F,63%,29.81 in,Partly Cloudy
9/2/2024,1:00 PM,91 °F,59%,29.81 in,Partly Cloudy
9/2/2024,1:30 PM,93 °F,56%,29.79 in,Partly Cloudy
9/2/2024,2:00 PM,93 °F,52%,29.76 in,Fair
9/2/2024,2:30 PM,93 °F,52%,29.76 in,Fair
9/2/2024,3:00 PM,93 °F,52%,29.76 in,Fair
9/2/2024,3:30 PM,91 °F,52%,29.76 in,Fair
9/2/2024,4:00 PM,91 °F,52%,29.76 in,Fair
9/2/2024,4:30 PM,91 °F,52%,29.76 in,Fair
9/2/2024,5:00 PM,90 °F,55%,29.76 in,Fair
9/2/2024,5:30 PM,88 °F,62%,29.76 in,Fair
9/2/2024,6:00 PM,86 °F,66%,29.79 in,Fair
9/2/2024,6:30 PM,84 °F,66%,29.79 in,Fair
9/2/2024,7:00 PM,82 °F,70%,29.79 in,Fair
9/2/2024,7:30 PM,82 °F,74%,29.81 in,Fair
9/2/2024,8:00 PM,82 °F,74%,29.81 in,Fair
9/2/2024,8:30 PM,82 °F,74%,29.84 in,Fair
9/2/2024,9:00 PM,82 °F,74%,29.84 in,Fair
9/2/2024,9:30 PM,81 °F,79%,29.87 in,Fair
9/2/2024,10:00 PM,81 °F,79%,29.87 in,Fair
9/2/2024,10:30 PM,79 °F,83%,29.87 in,Fair
9/2/2024,11:00 PM,79 °F,83%,29.87 in,Fair
9/2/2024,11:30 PM,77 °F,89%,29.87 in,Fair
10/2/2024,12:00 AM,77 °F,83%,29.87 in,Fair
10/2/2024,12:30 AM,75 °F,89%,29.87 in,Fair
10/2/2024,1:00 AM,75 °F,89%,29.87 in,Fair
10/2/2024,1:30 AM,75 °F,89%,29.84 in,Fair
10/2/2024,2:00 AM,75 °F,89%,29.84 in,Fair
10/2/2024,2:30 AM,73 °F,94%,29.84 in,Fair
10/2/2024,3:00 AM,73 °F,94%,29.81 in,Fair
10/2/2024,3:30 AM,73 °F,94%,29.81 in,Fair
10/2/2024,4:00 AM,73 °F,94%,29.81 in,Fair
10/2/2024,4:30 AM,73 °F,94%,29.81 in,Fair
10/2/2024,5:00 AM,73 °F,94%,29.81 in,Fair
10/2/2024,5:30 AM,73 °F,94%,29.81 in,Fair
10/2/2024,6:00 AM,73 °F,94%,29.81 in,Fair
10/2/2024,6:30 AM,73 °F,94%,29.81 in,Fair
10/2/2024,7:00 AM,73 °F,94%,29.84 in,Fair
10/2/2024,7:30 AM,73 °F,100%,29.84 in,Fair
10/2/2024,8:00 AM,77 °F,94%,29.87 in,Fair
10/2/2024,8:30 AM,81 °F,84%,29.87 in,Fair
10/2/2024,9:00 AM,84 °F,79%,29.87 in,Fair
10/2/2024,9:30 AM,86 °F,74%,29.90 in,Partly Cloudy
10/2/2024,10:00 AM,88 °F,70%,29.90 in,Mostly Cloudy
10/2/2024,10:30 AM,88 °F,70%,29.90 in,Partly Cloudy
10/2/2024,11:00 AM,90 °F,66%,29.87 in,Partly Cloudy
10/2/2024,11:30 AM,90 °F,62%,29.87 in,Partly Cloudy / Windy
10/2/2024,12:00 PM,90 °F,62%,29.87 in,Partly Cloudy / Windy
10/2/2024,12:30 PM,91 °F,59%,29.84 in,Partly Cloudy
10/2/2024,1:00 PM,93 °F,56%,29.84 in,Partly Cloudy
10/2/2024,1:30 PM,93 °F,52%,29.81 in,Partly Cloudy
10/2/2024,2:00 PM,93 °F,52%,29.81 in,Partly Cloudy
10/2/2024,2:30 PM,93 °F,52%,29.81 in,Partly Cloudy
10/2/2024,3:00 PM,93 °F,52%,29.79 in,Partly Cloudy
10/2/2024,3:30 PM,91 °F,55%,29.79 in,Fair
10/2/2024,4:00 PM,91 °F,55%,29.79 in,Fair
10/2/2024,4:30 PM,91 °F,55%,29.79 in,Fair
10/2/2024,5:00 PM,90 °F,59%,29.79 in,Fair
10/2/2024,5:30 PM,88 °F,62%,29.79 in,Fair
10/2/2024,6:00 PM,88 °F,62%,29.81 in,Fair
10/2/2024,6:30 PM,86 °F,66%,29.81 in,Fair
10/2/2024,7:00 PM,84 °F,70%,29.81 in,Fair
10/2/2024,7:30 PM,84 °F,70%,29.84 in,Fair
10/2/2024,8:00 PM,82 °F,74%,29.84 in,Fair
10/2/2024,8:30 PM,81 °F,74%,29.87 in,Fair
10/2/2024,9:00 PM,81 °F,74%,29.87 in,Fair
10/2/2024,9:30 PM,81 °F,74%,29.90 in,Fair
10/2/2024,10:00 PM,81 °F,74%,29.90 in,Fair
10/2/2024,10:30 PM,81 °F,74%,29.90 in,Fair
10/2/2024,11:00 PM,81 °F,74%,29.90 in,Fair
10/2/2024,11:30 PM,81 °F,74%,29.93 in,Fair
11/2/2024,12:00 AM,79 °F,78%,29.90 in,Fair
11/2/2024,12:30 AM,79 °F,78%,29.90 in,Fair
11/2/2024,1:00 AM,77 °F,83%,29.90 in,Fair
11/2/2024,1:30 AM,77 °F,89%,29.90 in,Fair
11/2/2024,2:00 AM,75 °F,94%,29.87 in,Fair
11/2/2024,2:30 AM,75 °F,89%,29.87 in,Fair
11/2/2024,3:00 AM,75 °F,89%,29.87 in,Fair
11/2/2024,3:30 AM,73 °F,94%,29.84 in,Fair
11/2/2024,4:00 AM,73 °F,94%,29.84 in,Fair
11/2/2024,4:30 AM,73 °F,94%,29.84 in,Fair
11/2/2024,5:00 AM,77 °F,89%,29.84 in,Fair
11/2/2024,5:30 AM,77 °F,89%,29.84 in,Fair
11/2/2024,6:00 AM,77 °F,89%,29.87 in,Fair
11/2/2024,6:30 AM,77 °F,89%,29.87 in,Fair
11/2/2024,7:00 AM,79 °F,83%,29.87 in,Fair
11/2/2024,7:30 AM,79 °F,83%,29.87 in,Fair
11/2/2024,8:00 AM,82 °F,74%,29.90 in,Fair
11/2/2024,8:30 AM,84 °F,74%,29.90 in,Fair
11/2/2024,9:00 AM,84 °F,70%,29.90 in,Fair
11/2/2024,9:30 AM,86 °F,66%,29.93 in,Partly Cloudy
11/2/2024,10:00 AM,88 °F,62%,29.93 in,Partly Cloudy
11/2/2024,10:30 AM,86 °F,62%,29.93 in,Partly Cloudy
11/2/2024,11:00 AM,90 °F,55%,29.93 in,Partly Cloudy
11/2/2024,11:30 AM,91 °F,52%,29.90 in,Partly Cloudy / Windy
11/2/2024,12:00 PM,91 °F,52%,29.90 in,Partly Cloudy / Windy
11/2/2024,12:30 PM,91 °F,52%,29.90 in,Partly Cloudy / Windy
11/2/2024,1:00 PM,93 °F,49%,29.87 in,Partly Cloudy / Windy
11/2/2024,1:30 PM,91 °F,49%,29.87 in,Partly Cloudy / Windy
11/2/2024,2:00 PM,91 °F,52%,29.87 in,Partly Cloudy / Windy
11/2/2024,2:30 PM,90 °F,55%,29.84 in,Partly Cloudy / Windy
11/2/2024,3:00 PM,90 °F,55%,29.84 in,Partly Cloudy / Windy
11/2/2024,3:30 PM,90 °F,52%,29.84 in,Partly Cloudy / Windy
11/2/2024,4:00 PM,90 °F,52%,29.81 in,Fair / Windy
11/2/2024,4:30 PM,88 °F,58%,29.81 in,Fair / Windy
11/2/2024,5:00 PM,88 °F,58%,29.84 in,Fair
11/2/2024,5:30 PM,86 °F,62%,29.84 in,Fair / Windy
11/2/2024,6:00 PM,84 °F,66%,29.84 in,Fair / Windy
11/2/2024,6:30 PM,82 °F,70%,29.84 in,Fair
11/2/2024,7:00 PM,82 °F,70%,29.87 in,Fair
11/2/2024,7:30 PM,82 °F,70%,29.87 in,Fair
11/2/2024,8:00 PM,81 °F,74%,29.87 in,Fair
11/2/2024,8:30 PM,81 °F,74%,29.87 in,Fair
11/2/2024,9:00 PM,81 °F,74%,29.90 in,Fair
11/2/2024,9:30 PM,79 °F,78%,29.90 in,Fair
11/2/2024,10:00 PM,79 °F,78%,29.93 in,Partly Cloudy
11/2/2024,10:30 PM,79 °F,78%,29.93 in,Partly Cloudy
11/2/2024,11:00 PM,79 °F,78%,29.93 in,Fair
11/2/2024,11:30 PM,79 °F,78%,29.90 in,Fair
12/2/2024,12:00 AM,79 °F,78%,29.90 in,Fair
12/2/2024,12:30 AM,79 °F,78%,29.90 in,Fair
12/2/2024,1:00 AM,77 °F,83%,29.90 in,Fair
12/2/2024,1:30 AM,77 °F,83%,29.87 in,Fair
12/2/2024,2:00 AM,75 °F,83%,29.87 in,Fair
12/2/2024,2:30 AM,77 °F,83%,29.87 in,Fair
12/2/2024,3:00 AM,77 °F,83%,29.84 in,Fair
12/2/2024,3:30 AM,77 °F,83%,29.84 in,Fair
12/2/2024,4:00 AM,73 °F,88%,29.84 in,Fair
12/2/2024,4:30 AM,73 °F,88%,29.84 in,Fair
12/2/2024,5:00 AM,73 °F,88%,29.84 in,Fair
12/2/2024,5:30 AM,75 °F,89%,29.84 in,Fair
12/2/2024,6:00 AM,77 °F,83%,29.84 in,Fair
12/2/2024,6:30 AM,77 °F,83%,29.84 in,Fair
12/2/2024,7:00 AM,75 °F,89%,29.84 in,Fair
12/2/2024,7:30 AM,75 °F,89%,29.87 in,Fair
12/2/2024,8:00 AM,79 °F,83%,29.87 in,Fair
12/2/2024,8:30 AM,82 °F,79%,29.90 in,Fair
12/2/2024,9:00 AM,84 °F,74%,29.90 in,Partly Cloudy
12/2/2024,9:30 AM,86 °F,70%,29.90 in,Partly Cloudy
12/2/2024,10:00 AM,86 °F,70%,29.90 in,Fair
12/2/2024,10:30 AM,88 °F,62%,29.90 in,Partly Cloudy
12/2/2024,11:00 AM,90 °F,55%,29.90 in,Partly Cloudy / Windy
12/2/2024,11:30 AM,90 °F,55%,29.90 in,Partly Cloudy / Windy
12/2/2024,12:00 PM,91 °F,52%,29.87 in,Partly Cloudy / Windy
12/2/2024,12:30 PM,91 °F,52%,29.87 in,Fair / Windy
12/2/2024,1:00 PM,91 °F,49%,29.84 in,Fair / Windy
12/2/2024,1:30 PM,91 °F,49%,29.84 in,Fair / Windy
12/2/2024,2:00 PM,91 °F,49%,29.81 in,Fair / Windy
12/2/2024,2:30 PM,91 °F,46%,29.81 in,Fair / Windy
12/2/2024,3:00 PM,91 °F,49%,29.81 in,Fair / Windy
12/2/2024,3:30 PM,90 °F,52%,29.79 in,Fair
12/2/2024,4:00 PM,90 °F,52%,29.79 in,Fair / Windy
12/2/2024,4:30 PM,88 °F,55%,29.79 in,Fair / Windy
12/2/2024,5:00 PM,88 °F,55%,29.81 in,Fair / Windy
12/2/2024,5:30 PM,86 °F,58%,29.81 in,Fair
12/2/2024,6:00 PM,84 °F,62%,29.81 in,Fair
12/2/2024,6:30 PM,82 °F,66%,29.84 in,Fair
12/2/2024,7:00 PM,82 °F,70%,29.84 in,Fair
12/2/2024,7:30 PM,82 °F,70%,29.87 in,Fair
12/2/2024,8:00 PM,81 °F,74%,29.87 in,Fair
12/2/2024,8:30 PM,81 °F,74%,29.87 in,Fair
12/2/2024,9:00 PM,81 °F,74%,29.90 in,Fair
12/2/2024,9:30 PM,79 °F,78%,29.90 in,Fair
12/2/2024,10:00 PM,79 °F,83%,29.90 in,Fair
12/2/2024,10:30 PM,79 °F,83%,29.90 in,Fair
12/2/2024,11:00 PM,79 °F,83%,29.90 in,Fair
